name,lat,long
Rumah Sakit Mitra Keluarga Bekasi Timur,-6.260521690305208,107.01334728522947
RSUD dr. Chasbullah Abdul Majid Kota Bekasi,-6.2421513030801,107.00134904111523
Primaya Hospital,-6.247453977563508,106.98386544755184
Rumah Sakit Mekarsari,-6.232991125086328,107.01063589244198
Rumah Sakit Elisabeth,-6.276081128133956,106.99112917481071
Rumah Sakit Rawalumbu,-6.280701103674592,106.9989622395124
RS Mitra Keluarga Cibubur,-6.37556358443086,106.91845466467191
Rumah Sakit Seto Hasbadi,-6.202032502533214,106.98883931838931
RS Siloam Sentosa,-6.242735800000001,107.02649249999999
RS Siloam Bekasi,-6.242596499999999,107.02605594999997
RS Masmitra,-6.281908119552633,106.93012974671042
Rumah Sakit Permata Cibubur,-6.376077716885929,106.91173190841683
RSIA Anna Medika,-6.22275510320183,107.02212545642104
Siloam Hospital,-6.256705757218611,107.0085401520304
Rumah Sakit EMC Pekayon,-6.26911000900704,106.98103251563823
RS Kartika Husada,-6.294763648232602,106.96342989051377
RS Bhakti Kartini,-6.248084392383575,107.0015704138093
Rumah Sakit Ananda Bekasi,-6.21100410499934,106.97718207699049
RS Permata Bekasi,-6.291154673758521,107.03142243485728
RS Siloam Bekasi Sepanjang Jaya,-6.269867141623964,106.99887304005375
Rumah Sakit Anna,-6.2747796907743085,106.97661485360771
RS Mitra Keluarga Bekasi,-6.241016410754438,106.9926003059284
Rumah Sakit Graha Juanda,-6.252212155042413,107.02977310531213
Primaya Hospital Bekasi Utara,-6.206970990911799,107.01854983185773
Puskesmas Kelurahan Jatikramat,-6.282769174644565,106.94373118887728
RS Dokter Adam Talib Cikunir,-6.278126082663938,106.95997196684807
RS Mitra Keluarga Pratama Jati Asih,-6.287961595149021,106.95361957386815
Rumah Sakit Juwita,-6.25182510202326,107.00091918296107
RSUD Pondok Gede,-6.282847955889546,106.9135092327714
Rumah Sakit Hermina Galaxy,-6.268815556307863,106.97216680552474
